experiment,suite,condition,environment,model,phase,action_family,seed,episode_rows,success,steps,high_level_steps,primitive_steps,reward,errors,repeats,prediction_score,holdout_score,holdout_gain,imagined_nodes,imagination_depth,actual_return,runtime_seconds,real_transitions,imagined_transitions,action_proposals,novelty_score,repeat_rate,error_rate,learning_auc,final_tail_success,first_success_real_transitions,adaptation_auc,episodes_to_50,episodes_to_80,transfer_gain_vs_from_scratch,sample_saving_to_50,sample_saving_to_80,unseen_prediction_calibration_error
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,953,680,0.07794117647058824,6.0,,,0.07794117647058824,0.0,0.0,0.9031862745098035,0.22348856209150314,0.00045226423902894493,102.11764705882354,4.922058823529412,0.07794117647058824,0.0033214783823281965,6.0,102.11764705882354,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1009,4000,0.0,6.0,,,0.0,0.0,0.0,0.7541666666666724,0.5478571428571445,,81.525,2.05,0.0,0.0027991232000713355,6.0,81.525,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1061,4000,0.025,6.0,,,0.025,0.0,0.0,0.745833333333331,0.5944444444444457,,61.5,1.5,0.025,0.002383061975138844,6.0,61.5,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1103,4000,0.125,6.0,,,0.125,0.0,0.0,0.7749999999999987,0.5577777777777739,,42.975,1.05,0.125,0.002025153974769637,6.0,42.975,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1151,4000,0.025,6.0,,,0.025,0.0,0.0,0.7333333333333291,0.5673809523809495,,73.8,1.8,0.025,0.002637843225013057,6.0,73.8,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1201,4000,0.025,6.0,,,0.025,0.0,0.0,0.750000000000001,0.5880952380952394,,68.45,1.8,0.025,0.0025310222748303204,6.0,68.45,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1259,4000,0.025,6.0,,,0.025,0.0,0.0,0.7583333333333219,0.5854166666666673,,67.65,1.65,0.025,0.002483550174816628,6.0,67.65,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1301,4000,0.1,6.0,,,0.1,0.0,0.0,0.7458333333333264,0.53125,,66.775,1.8,0.1,0.0025028532749347505,6.0,66.775,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,131,4000,0.05,6.0,,,0.05,0.0,0.0,0.7208333333333319,0.5833333333333286,,46.725,1.2,0.05,0.0021767258750405743,6.0,46.725,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,evaluation_unseen_adaptation,opaque,1361,4000,0.025,6.0,,,0.025,0.0,0.0,0.73333333333333,0.5440476190476213,,49.1,1.325,0.025,0.0021206127752157046,6.0,49.1,6.0,,0.0,0.0,,,,,,,,,,
